
Integration time [ms]:  90,000
Averaging Nr. [scans]: 20
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804341U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
342,785;   11,550;    0,000;    0,000
342,800;    4,950;    0,000;    0,000
342,816;  -19,800;    0,000;    0,000
342,832;   10,450;    0,000;    0,000
342,848;   44,700;    0,000;    0,000
342,863;   10,900;    0,000;    0,000
342,879;   39,450;    0,000;    0,000
342,895;    7,250;    0,000;    0,000
342,911;    3,850;    0,000;    0,000
342,926;   31,300;    0,000;    0,000
342,942;   67,000;    0,000;    0,000
342,958;    8,500;    0,000;    0,000
342,974;   16,950;    0,000;    0,000
342,989;   44,650;    0,000;    0,000
343,005;   25,550;    0,000;    0,000
343,021;  -11,900;    0,000;    0,000
343,037;   33,550;    0,000;    0,000
343,052;    8,000;    0,000;    0,000
343,068;   17,450;    0,000;    0,000
343,084;   43,350;    0,000;    0,000
343,099;   89,300;    0,000;    0,000
343,115;   -0,950;    0,000;    0,000
343,131;   36,200;    0,000;    0,000
343,146;   63,800;    0,000;    0,000
343,162;   40,200;    0,000;    0,000
343,178;   59,250;    0,000;    0,000
343,194;   27,450;    0,000;    0,000
343,209;   10,450;    0,000;    0,000
343,225;   18,800;    0,000;    0,000
343,241;   14,700;    0,000;    0,000
343,256;   59,950;    0,000;    0,000
343,272;   60,500;    0,000;    0,000
343,288;   17,450;    0,000;    0,000
343,303;   53,900;    0,000;    0,000
343,319;    4,950;    0,000;    0,000
343,335;   -4,600;    0,000;    0,000
343,350;  -20,750;    0,000;    0,000
343,366;   21,600;    0,000;    0,000
343,382;    9,300;    0,000;    0,000
343,397;   24,900;    0,000;    0,000
343,413;    8,850;    0,000;    0,000
343,429;  -26,350;    0,000;    0,000
343,444;   25,800;    0,000;    0,000
343,460;    7,450;    0,000;    0,000
343,476;    0,850;    0,000;    0,000
343,491;   65,750;    0,000;    0,000
343,507;   25,450;    0,000;    0,000
343,523;   -5,200;    0,000;    0,000
343,538;   27,850;    0,000;    0,000
343,554;   13,200;    0,000;    0,000
343,570;   55,350;    0,000;    0,000
343,585;    0,900;    0,000;    0,000
343,601;    5,000;    0,000;    0,000
343,616;    5,150;    0,000;    0,000
343,632;   35,150;    0,000;    0,000
343,648;   17,600;    0,000;    0,000
343,663;   53,050;    0,000;    0,000
343,679;   45,900;    0,000;    0,000
343,695;  -10,150;    0,000;    0,000
343,710;   69,200;    0,000;    0,000
343,726;   17,800;    0,000;    0,000
343,741;   -7,700;    0,000;    0,000
343,757;   61,250;    0,000;    0,000
343,773;   41,500;    0,000;    0,000
343,788;   32,100;    0,000;    0,000
343,804;   68,050;    0,000;    0,000
343,819;   46,300;    0,000;    0,000
343,835;  -20,200;    0,000;    0,000
343,850;    9,200;    0,000;    0,000
343,866;   53,500;    0,000;    0,000
343,882;    0,700;    0,000;    0,000
343,897;   -1,400;    0,000;    0,000
343,913;   59,150;    0,000;    0,000
343,928;  -28,100;    0,000;    0,000
343,944;   22,000;    0,000;    0,000
343,960;  -32,550;    0,000;    0,000
343,975;   38,850;    0,000;    0,000
343,991;   72,050;    0,000;    0,000
344,006;   -7,200;    0,000;    0,000
344,022;    1,000;    0,000;    0,000
344,037;   36,350;    0,000;    0,000
344,053;   61,200;    0,000;    0,000
344,068;  -14,900;    0,000;    0,000
344,084;    7,900;    0,000;    0,000
344,100;   42,150;    0,000;    0,000
344,115;   32,150;    0,000;    0,000
344,131;   23,100;    0,000;    0,000
344,146;   24,450;    0,000;    0,000
344,162;   -8,700;    0,000;    0,000
344,177;   31,550;    0,000;    0,000
344,193;   28,950;    0,000;    0,000
344,208;   14,550;    0,000;    0,000
344,224;   40,500;    0,000;    0,000
344,239;   48,650;    0,000;    0,000
344,255;   33,550;    0,000;    0,000
344,270;   34,450;    0,000;    0,000
344,286;   22,400;    0,000;    0,000
344,301;   67,350;    0,000;    0,000
344,317;   29,850;    0,000;    0,000
344,332;   53,200;    0,000;    0,000
344,348;  -37,950;    0,000;    0,000
344,363;   63,600;    0,000;    0,000
344,379;   47,600;    0,000;    0,000
344,394;   25,350;    0,000;    0,000
344,410;   55,700;    0,000;    0,000
344,425;   57,100;    0,000;    0,000
344,441;   23,350;    0,000;    0,000
344,456;   21,900;    0,000;    0,000
344,472;   46,200;    0,000;    0,000
344,487;   15,050;    0,000;    0,000
344,503;   41,850;    0,000;    0,000
344,518;   89,400;    0,000;    0,000
344,534;   48,600;    0,000;    0,000
344,549;   29,900;    0,000;    0,000
344,565;   41,050;    0,000;    0,000
344,580;   45,050;    0,000;    0,000
344,596;   23,700;    0,000;    0,000
344,611;   34,400;    0,000;    0,000
344,626;   46,450;    0,000;    0,000
344,642;   68,150;    0,000;    0,000
344,657;   30,300;    0,000;    0,000
344,673;    7,050;    0,000;    0,000
344,688;   50,800;    0,000;    0,000
344,704;  114,000;    0,000;    0,000
344,719;   90,800;    0,000;    0,000
344,735;   39,850;    0,000;    0,000
344,750;   35,400;    0,000;    0,000
344,765;   22,250;    0,000;    0,000
344,781;   48,500;    0,000;    0,000
344,796;   18,250;    0,000;    0,000
344,812;   26,700;    0,000;    0,000
344,827;   35,950;    0,000;    0,000
344,843;    6,850;    0,000;    0,000
344,858;   59,950;    0,000;    0,000
344,873;   66,050;    0,000;    0,000
344,889;   53,300;    0,000;    0,000
344,904;   67,350;    0,000;    0,000
344,920;   69,100;    0,000;    0,000
344,935;   26,100;    0,000;    0,000
344,950;   99,300;    0,000;    0,000
344,966;   53,500;    0,000;    0,000
344,981;   55,900;    0,000;    0,000
344,997;   22,100;    0,000;    0,000
345,012;   61,250;    0,000;    0,000
345,027;  106,350;    0,000;    0,000
345,043;  101,250;    0,000;    0,000
345,058;   90,550;    0,000;    0,000
345,073;   38,300;    0,000;    0,000
345,089;   81,400;    0,000;    0,000
345,104;   95,900;    0,000;    0,000
345,120;   61,650;    0,000;    0,000
345,135;  167,000;    0,000;    0,000
345,150;  104,950;    0,000;    0,000
345,166;   86,400;    0,000;    0,000
345,181;   54,400;    0,000;    0,000
345,196;   67,900;    0,000;    0,000
345,212;   41,700;    0,000;    0,000
345,227;   97,400;    0,000;    0,000
345,242;   57,100;    0,000;    0,000
345,258;   60,400;    0,000;    0,000
345,273;   96,100;    0,000;    0,000
345,289;  115,000;    0,000;    0,000
345,304;  146,700;    0,000;    0,000
345,319;  160,750;    0,000;    0,000
345,335;   97,200;    0,000;    0,000
345,350;  115,500;    0,000;    0,000
345,365;  106,750;    0,000;    0,000
345,380;  118,500;    0,000;    0,000
345,396;  127,900;    0,000;    0,000
345,411;  104,000;    0,000;    0,000
345,426;  100,350;    0,000;    0,000
345,442;  127,900;    0,000;    0,000
345,457;   68,550;    0,000;    0,000
345,472;  131,350;    0,000;    0,000
345,488;  105,450;    0,000;    0,000
345,503;  142,200;    0,000;    0,000
345,518;   98,000;    0,000;    0,000
345,534;   73,000;    0,000;    0,000
345,549;  129,300;    0,000;    0,000
345,564;  102,550;    0,000;    0,000
345,579;  141,800;    0,000;    0,000
345,595;  166,850;    0,000;    0,000
345,610;  153,400;    0,000;    0,000
345,625;   98,650;    0,000;    0,000
345,641;   80,000;    0,000;    0,000
345,656;   84,600;    0,000;    0,000
345,671;   85,300;    0,000;    0,000
345,686;  142,950;    0,000;    0,000
345,702;  120,700;    0,000;    0,000
345,717;   81,050;    0,000;    0,000
345,732;   95,300;    0,000;    0,000
345,748;  149,200;    0,000;    0,000
345,763;  104,850;    0,000;    0,000
345,778;   72,550;    0,000;    0,000
345,793;   81,150;    0,000;    0,000
345,809;   74,650;    0,000;    0,000
345,824;  100,450;    0,000;    0,000
345,839;  116,200;    0,000;    0,000
345,854;   63,450;    0,000;    0,000
345,870;  112,600;    0,000;    0,000
345,885;   73,000;    0,000;    0,000
345,900;   62,500;    0,000;    0,000
345,915;   53,000;    0,000;    0,000
345,930;  109,400;    0,000;    0,000
345,946;  100,050;    0,000;    0,000
345,961;   72,800;    0,000;    0,000
345,976;  120,550;    0,000;    0,000
345,991;   87,250;    0,000;    0,000
346,007;   72,250;    0,000;    0,000
346,022;   46,900;    0,000;    0,000
346,037;   32,500;    0,000;    0,000
346,052;   50,600;    0,000;    0,000
346,067;   55,950;    0,000;    0,000
346,083;  112,350;    0,000;    0,000
346,098;   63,400;    0,000;    0,000
346,113;   92,100;    0,000;    0,000
346,128;   84,950;    0,000;    0,000
346,143;   76,850;    0,000;    0,000
346,159;   91,400;    0,000;    0,000
346,174;  113,900;    0,000;    0,000
346,189;   81,300;    0,000;    0,000
346,204;   58,700;    0,000;    0,000
346,219;   76,300;    0,000;    0,000
346,234;   83,800;    0,000;    0,000
346,250;  111,100;    0,000;    0,000
346,265;  123,250;    0,000;    0,000
346,280;  136,950;    0,000;    0,000
346,295;  452,750;    0,000;    0,000
346,310;  200,050;    0,000;    0,000
346,325;  267,350;    0,000;    0,000
346,341;  462,550;    0,000;    0,000
346,356;  668,500;    0,000;    0,000
346,371; 1003,250;    0,000;    0,000
346,386; 1539,800;    0,000;    0,000
346,401; 2176,750;    0,000;    0,000
346,416; 3297,000;    0,000;    0,000
346,432; 4504,100;    0,000;    0,000
346,447; 5702,200;    0,000;    0,000
346,462; 6408,700;    0,000;    0,000
346,477; 7416,500;    0,000;    0,000
346,492;10253,400;    0,000;    0,000
346,507;18528,000;    0,000;    0,000
346,522;33659,150;    0,000;    0,000
346,537;56947,650;    0,000;    0,000
346,553;63476,000;    0,000;    0,000
346,568;52300,550;    0,000;    0,000
346,583;28957,300;    0,000;    0,000
346,598;17205,600;    0,000;    0,000
346,613;11847,750;    0,000;    0,000
346,628; 9606,900;    0,000;    0,000
346,643;11592,000;    0,000;    0,000
346,658;18716,250;    0,000;    0,000
346,673;31081,800;    0,000;    0,000
346,689;46192,200;    0,000;    0,000
346,704;47657,900;    0,000;    0,000
346,719;29072,200;    0,000;    0,000
346,734;14354,350;    0,000;    0,000
346,749; 7721,900;    0,000;    0,000
346,764; 4152,500;    0,000;    0,000
346,779; 2519,400;    0,000;    0,000
346,794; 1885,600;    0,000;    0,000
346,809; 1321,150;    0,000;    0,000
346,824;  917,400;    0,000;    0,000
346,839;  653,850;    0,000;    0,000
346,854;  538,450;    0,000;    0,000
346,869;  527,300;    0,000;    0,000
346,885;  422,400;    0,000;    0,000
346,900;  415,350;    0,000;    0,000
346,915;  447,950;    0,000;    0,000
346,930;  425,850;    0,000;    0,000
346,945;  282,000;    0,000;    0,000
346,960;  268,750;    0,000;    0,000
346,975;  327,700;    0,000;    0,000
346,990;  259,950;    0,000;    0,000
347,005;  187,500;    0,000;    0,000
347,020;  263,350;    0,000;    0,000
347,035;  241,250;    0,000;    0,000
347,050;  257,250;    0,000;    0,000
347,065;  265,050;    0,000;    0,000
347,080;  164,350;    0,000;    0,000
347,095;  224,500;    0,000;    0,000
347,110;  199,800;    0,000;    0,000
347,125;  162,700;    0,000;    0,000
347,140;  238,900;    0,000;    0,000
347,155;  198,000;    0,000;    0,000
347,170;  131,400;    0,000;    0,000
347,185;  177,700;    0,000;    0,000
347,200;  136,850;    0,000;    0,000
347,215;  200,850;    0,000;    0,000
347,230;  143,350;    0,000;    0,000
347,245;  128,550;    0,000;    0,000
347,260;  161,300;    0,000;    0,000
347,275;  145,250;    0,000;    0,000
347,290;  122,650;    0,000;    0,000
347,305;  151,950;    0,000;    0,000
347,320;  143,800;    0,000;    0,000
347,335;  173,050;    0,000;    0,000
347,350;  158,600;    0,000;    0,000
347,365;  110,000;    0,000;    0,000
347,380;  123,800;    0,000;    0,000
347,395;  104,100;    0,000;    0,000
347,410;  123,450;    0,000;    0,000
347,425;  170,250;    0,000;    0,000
347,440;  133,200;    0,000;    0,000
347,455;  134,850;    0,000;    0,000
347,470;  144,850;    0,000;    0,000
347,485;  152,300;    0,000;    0,000
347,500;  155,650;    0,000;    0,000
347,515;   77,000;    0,000;    0,000
347,530;  125,200;    0,000;    0,000
347,545;  155,650;    0,000;    0,000
347,560;  123,500;    0,000;    0,000
347,575;  103,900;    0,000;    0,000
347,589;   81,300;    0,000;    0,000
347,604;   96,800;    0,000;    0,000
347,619;   59,950;    0,000;    0,000
347,634;  117,350;    0,000;    0,000
347,649;   80,400;    0,000;    0,000
347,664;   99,100;    0,000;    0,000
347,679;  128,200;    0,000;    0,000
347,694;  135,700;    0,000;    0,000
347,709;   95,300;    0,000;    0,000
347,724;  116,000;    0,000;    0,000
347,739;  100,200;    0,000;    0,000
347,754;   76,650;    0,000;    0,000
347,768;  120,450;    0,000;    0,000
347,783;  105,700;    0,000;    0,000
347,798;  101,750;    0,000;    0,000
347,813;  148,400;    0,000;    0,000
347,828;  148,850;    0,000;    0,000
347,843;  141,950;    0,000;    0,000
347,858;  171,350;    0,000;    0,000
347,873;  117,000;    0,000;    0,000
347,888;  102,550;    0,000;    0,000
347,902;  115,400;    0,000;    0,000
347,917;  119,600;    0,000;    0,000
347,932;   83,800;    0,000;    0,000
347,947;  121,700;    0,000;    0,000
347,962;  120,950;    0,000;    0,000
347,977;  153,350;    0,000;    0,000
347,992;  110,150;    0,000;    0,000
348,007;   93,800;    0,000;    0,000
348,021;   86,200;    0,000;    0,000
348,036;  120,050;    0,000;    0,000
348,051;   85,600;    0,000;    0,000
348,066;  110,650;    0,000;    0,000
348,081;  110,550;    0,000;    0,000
348,096;   68,200;    0,000;    0,000
348,111;   86,100;    0,000;    0,000
348,125;   68,750;    0,000;    0,000
348,140;   75,750;    0,000;    0,000
348,155;   71,900;    0,000;    0,000
348,170;   59,200;    0,000;    0,000
348,185;   98,700;    0,000;    0,000
348,200;  112,250;    0,000;    0,000
348,214;   43,450;    0,000;    0,000
348,229;   61,250;    0,000;    0,000
348,244;   80,250;    0,000;    0,000
348,259;  115,450;    0,000;    0,000
348,274;   76,950;    0,000;    0,000
348,288;   40,650;    0,000;    0,000
348,303;   49,100;    0,000;    0,000
348,318;   16,150;    0,000;    0,000
348,333;   73,100;    0,000;    0,000
348,348;   66,750;    0,000;    0,000
348,362;   58,450;    0,000;    0,000
348,377;  -19,600;    0,000;    0,000
348,392;   35,900;    0,000;    0,000
348,407;   43,900;    0,000;    0,000
348,422;   20,150;    0,000;    0,000
348,436;   88,350;    0,000;    0,000
348,451;   16,350;    0,000;    0,000
348,466;   49,050;    0,000;    0,000
348,481;   28,050;    0,000;    0,000
348,495;   79,250;    0,000;    0,000
348,510;   28,000;    0,000;    0,000
348,525;   60,850;    0,000;    0,000
348,540;   55,400;    0,000;    0,000
348,555;   82,450;    0,000;    0,000
348,569;   71,850;    0,000;    0,000
348,584;   76,200;    0,000;    0,000
348,599;   60,150;    0,000;    0,000
348,614;   91,100;    0,000;    0,000
348,628;  101,700;    0,000;    0,000
348,643;   10,900;    0,000;    0,000
348,658;    1,200;    0,000;    0,000
348,673;   57,050;    0,000;    0,000
348,687;   93,550;    0,000;    0,000
348,702;   30,600;    0,000;    0,000
348,717;   16,900;    0,000;    0,000
348,731;   32,750;    0,000;    0,000
348,746;   34,500;    0,000;    0,000
348,761;   68,850;    0,000;    0,000
348,776;   67,700;    0,000;    0,000
348,790;  -26,100;    0,000;    0,000
348,805;   24,750;    0,000;    0,000
348,820;   44,800;    0,000;    0,000
348,835;   80,400;    0,000;    0,000
348,849;   19,200;    0,000;    0,000
348,864;    5,500;    0,000;    0,000
348,879;   23,650;    0,000;    0,000
348,893;    5,650;    0,000;    0,000
348,908;   22,100;    0,000;    0,000
348,923;   30,250;    0,000;    0,000
348,937;   13,950;    0,000;    0,000
348,952;   31,550;    0,000;    0,000
348,967;    8,450;    0,000;    0,000
348,981;   18,650;    0,000;    0,000
348,996;    8,150;    0,000;    0,000
349,011;   44,000;    0,000;    0,000
349,026;   10,900;    0,000;    0,000
349,040;    3,100;    0,000;    0,000
349,055;  102,100;    0,000;    0,000
349,070;   13,950;    0,000;    0,000
349,084;   24,850;    0,000;    0,000
349,099;   19,100;    0,000;    0,000
349,114;   21,300;    0,000;    0,000
349,128;   46,650;    0,000;    0,000
349,143;   43,600;    0,000;    0,000
349,157;   14,850;    0,000;    0,000
349,172;  -17,550;    0,000;    0,000
349,187;   22,550;    0,000;    0,000
349,201;    8,650;    0,000;    0,000
349,216;  -17,600;    0,000;    0,000
349,231;   -7,200;    0,000;    0,000
349,245;  -12,950;    0,000;    0,000
349,260;   54,300;    0,000;    0,000
349,275;   37,100;    0,000;    0,000
349,289;   47,400;    0,000;    0,000
349,304;   28,650;    0,000;    0,000
349,318;   13,000;    0,000;    0,000
349,333;   30,400;    0,000;    0,000
349,348;   22,150;    0,000;    0,000
349,362;   18,500;    0,000;    0,000
349,377;  -20,000;    0,000;    0,000
349,392;   11,100;    0,000;    0,000
349,406;   38,450;    0,000;    0,000
349,421;   35,850;    0,000;    0,000
349,435;   86,650;    0,000;    0,000
349,450;  -21,050;    0,000;    0,000
349,465;   -0,900;    0,000;    0,000
349,479;   57,900;    0,000;    0,000
349,494;   24,900;    0,000;    0,000
349,508;   33,700;    0,000;    0,000
349,523;  -19,300;    0,000;    0,000
349,537;   23,700;    0,000;    0,000
349,552;  -28,050;    0,000;    0,000
349,567;   -7,050;    0,000;    0,000
349,581;   56,600;    0,000;    0,000
349,596;   41,350;    0,000;    0,000
349,610;    2,850;    0,000;    0,000
349,625;   72,400;    0,000;    0,000
349,639;    8,300;    0,000;    0,000
349,654;   75,950;    0,000;    0,000
349,669;   62,800;    0,000;    0,000
349,683;   -2,050;    0,000;    0,000
349,698;   68,700;    0,000;    0,000
349,712;   11,600;    0,000;    0,000
349,727;   -5,050;    0,000;    0,000
349,741;   88,100;    0,000;    0,000
349,756;   37,450;    0,000;    0,000
349,770;   16,350;    0,000;    0,000
349,785;   38,650;    0,000;    0,000
349,800;   57,100;    0,000;    0,000
349,814;   59,550;    0,000;    0,000
349,829;   92,750;    0,000;    0,000
349,843;   46,700;    0,000;    0,000
349,858;  108,650;    0,000;    0,000
349,872;   99,550;    0,000;    0,000
349,887;  126,700;    0,000;    0,000
349,901;  281,200;    0,000;    0,000
349,916;  456,750;    0,000;    0,000
349,930;  439,000;    0,000;    0,000
349,945;  364,350;    0,000;    0,000
349,959;  217,350;    0,000;    0,000
349,974;   89,750;    0,000;    0,000
349,988;  132,700;    0,000;    0,000
350,003;  111,700;    0,000;    0,000
350,017;   27,550;    0,000;    0,000
350,032;   24,050;    0,000;    0,000
350,046;   68,400;    0,000;    0,000
350,061;   41,650;    0,000;    0,000
350,075;  -51,750;    0,000;    0,000
350,090;   16,450;    0,000;    0,000
350,104;   12,050;    0,000;    0,000
350,119;   13,800;    0,000;    0,000
350,133;  -27,200;    0,000;    0,000
350,147;   13,850;    0,000;    0,000
350,162;  -26,100;    0,000;    0,000
350,176;   10,150;    0,000;    0,000
350,191;    1,000;    0,000;    0,000
350,205;   31,350;    0,000;    0,000
350,220;  -14,950;    0,000;    0,000
350,234;   41,250;    0,000;    0,000
350,249;   11,600;    0,000;    0,000
350,263;   53,800;    0,000;    0,000
350,278;  -57,900;    0,000;    0,000
350,292;   -9,600;    0,000;    0,000
350,306;   42,350;    0,000;    0,000
350,321;  -31,100;    0,000;    0,000
350,335;   39,300;    0,000;    0,000
350,350;   31,100;    0,000;    0,000
350,364;   71,800;    0,000;    0,000
350,379;   55,550;    0,000;    0,000
350,393;   11,500;    0,000;    0,000
350,407;   45,500;    0,000;    0,000
350,422;   60,000;    0,000;    0,000
350,436;   58,300;    0,000;    0,000
350,451;    8,550;    0,000;    0,000
350,465;  -14,050;    0,000;    0,000
350,480;   27,400;    0,000;    0,000
350,494;  -37,400;    0,000;    0,000
350,508;   33,350;    0,000;    0,000
350,523;   86,300;    0,000;    0,000
350,537;    5,800;    0,000;    0,000
350,551;    6,800;    0,000;    0,000
350,566;   19,650;    0,000;    0,000
350,580;   12,700;    0,000;    0,000
350,595;   12,150;    0,000;    0,000
350,609;   22,250;    0,000;    0,000
350,623;   21,150;    0,000;    0,000
350,638;   -3,550;    0,000;    0,000
350,652;   -2,400;    0,000;    0,000
350,667;   47,100;    0,000;    0,000
350,681;   26,600;    0,000;    0,000
350,695;   53,300;    0,000;    0,000
350,710;   56,800;    0,000;    0,000
350,724;   18,050;    0,000;    0,000
350,738;   37,550;    0,000;    0,000
350,753;  -20,750;    0,000;    0,000
350,767;   -6,750;    0,000;    0,000
350,781;   39,700;    0,000;    0,000
350,796;    9,400;    0,000;    0,000
350,810;   80,700;    0,000;    0,000
350,824;   -1,900;    0,000;    0,000
350,839;   42,550;    0,000;    0,000
350,853;   -7,700;    0,000;    0,000
350,867;    4,400;    0,000;    0,000
350,882;   19,150;    0,000;    0,000
350,896;   25,150;    0,000;    0,000
350,910;    0,650;    0,000;    0,000
350,925;   17,450;    0,000;    0,000
350,939;   -2,150;    0,000;    0,000
350,953;   17,950;    0,000;    0,000
350,968;   -3,950;    0,000;    0,000
350,982;   46,400;    0,000;    0,000
350,996;    5,050;    0,000;    0,000
351,011;   37,050;    0,000;    0,000
351,025;   -3,900;    0,000;    0,000
351,039;   12,200;    0,000;    0,000
351,054;   -3,150;    0,000;    0,000
351,068;   15,900;    0,000;    0,000
351,082;  -25,000;    0,000;    0,000
351,096;   51,400;    0,000;    0,000
351,111;   64,350;    0,000;    0,000
351,125;   25,200;    0,000;    0,000
351,139;   50,200;    0,000;    0,000
351,154;   97,100;    0,000;    0,000
351,168;   -4,200;    0,000;    0,000
351,182;   33,150;    0,000;    0,000
351,196;   -4,500;    0,000;    0,000
351,211;   43,200;    0,000;    0,000
351,225;   91,050;    0,000;    0,000
351,239;   54,450;    0,000;    0,000
351,253;  -12,400;    0,000;    0,000
351,268;   27,850;    0,000;    0,000
351,282;   -0,900;    0,000;    0,000
351,296;   38,400;    0,000;    0,000
351,310;  -15,400;    0,000;    0,000
351,325;   36,550;    0,000;    0,000
351,339;   70,300;    0,000;    0,000
351,353;   91,700;    0,000;    0,000
351,367;  -14,700;    0,000;    0,000
351,382;   46,750;    0,000;    0,000
351,396;   -4,900;    0,000;    0,000
351,410;  -12,900;    0,000;    0,000
351,424;    1,550;    0,000;    0,000
351,439;  -17,850;    0,000;    0,000
351,453;   18,300;    0,000;    0,000
351,467;   31,100;    0,000;    0,000
351,481;  -28,700;    0,000;    0,000
351,495;   47,500;    0,000;    0,000
351,510;   67,200;    0,000;    0,000
351,524;    6,950;    0,000;    0,000
351,538;   31,100;    0,000;    0,000
351,552;   77,700;    0,000;    0,000
351,566;   23,900;    0,000;    0,000
351,581;    7,250;    0,000;    0,000
351,595;   50,450;    0,000;    0,000
351,609;   38,850;    0,000;    0,000
351,623;    2,250;    0,000;    0,000
351,637;   21,200;    0,000;    0,000
351,652;    4,500;    0,000;    0,000
351,666;  -19,350;    0,000;    0,000
351,680;   17,750;    0,000;    0,000
351,694;   26,800;    0,000;    0,000
351,708;  -12,100;    0,000;    0,000
351,722;   -1,450;    0,000;    0,000
351,737;  -23,100;    0,000;    0,000
351,751;  -16,900;    0,000;    0,000
351,765;   -2,600;    0,000;    0,000
351,779;    9,800;    0,000;    0,000
351,793;   23,750;    0,000;    0,000
351,807;   15,950;    0,000;    0,000
351,822;    7,200;    0,000;    0,000
351,836;  -12,800;    0,000;    0,000
351,850;    6,700;    0,000;    0,000
351,864;   36,950;    0,000;    0,000
351,878;   55,350;    0,000;    0,000
351,892;   38,800;    0,000;    0,000
351,906;   34,850;    0,000;    0,000
351,921;  -51,700;    0,000;    0,000
351,935;   -7,700;    0,000;    0,000
351,949;   80,900;    0,000;    0,000
351,963;   39,250;    0,000;    0,000
351,977;   40,850;    0,000;    0,000
351,991;   31,850;    0,000;    0,000
352,005;   -4,450;    0,000;    0,000
352,019;    4,450;    0,000;    0,000
352,033;   44,850;    0,000;    0,000
352,048;   13,100;    0,000;    0,000
352,062;   17,450;    0,000;    0,000
352,076;  -29,750;    0,000;    0,000
352,090;   86,450;    0,000;    0,000
352,104;   -6,750;    0,000;    0,000
352,118;   13,900;    0,000;    0,000
352,132;   34,300;    0,000;    0,000
352,146;   -2,000;    0,000;    0,000
352,160;   38,350;    0,000;    0,000
352,174;   47,700;    0,000;    0,000
352,189;   12,150;    0,000;    0,000
352,203;    0,450;    0,000;    0,000
352,217;   25,000;    0,000;    0,000
352,231;  -27,700;    0,000;    0,000
352,245;  -12,700;    0,000;    0,000
352,259;   20,200;    0,000;    0,000
352,273;   17,750;    0,000;    0,000
352,287;   98,200;    0,000;    0,000
352,301;   89,750;    0,000;    0,000
352,315;   44,450;    0,000;    0,000
352,329;    1,300;    0,000;    0,000
352,343;   38,450;    0,000;    0,000
352,357;  -39,050;    0,000;    0,000
352,371;   40,750;    0,000;    0,000
352,385;  -16,700;    0,000;    0,000
352,399;   16,800;    0,000;    0,000
352,413;   26,000;    0,000;    0,000
352,427;  107,600;    0,000;    0,000
352,441;   23,350;    0,000;    0,000
352,456;    5,300;    0,000;    0,000
352,470;   -1,550;    0,000;    0,000
352,484;  -13,550;    0,000;    0,000
352,498;   -9,950;    0,000;    0,000
352,512;   -3,350;    0,000;    0,000
352,526;    2,100;    0,000;    0,000
352,540;  -11,100;    0,000;    0,000
352,554;   50,550;    0,000;    0,000
352,568;   17,650;    0,000;    0,000
352,582;   17,750;    0,000;    0,000
352,596;   15,950;    0,000;    0,000
352,610;   34,450;    0,000;    0,000
352,624;   24,950;    0,000;    0,000
352,638;  -16,800;    0,000;    0,000
352,652;   38,250;    0,000;    0,000
352,666;  -18,300;    0,000;    0,000
352,680;    3,100;    0,000;    0,000
352,694;   30,250;    0,000;    0,000
352,708;   19,000;    0,000;    0,000
352,722;   22,150;    0,000;    0,000
352,735;   20,350;    0,000;    0,000
352,749;   11,750;    0,000;    0,000
352,763;   33,850;    0,000;    0,000
352,777;   29,750;    0,000;    0,000
352,791;  -10,750;    0,000;    0,000
352,805;    7,450;    0,000;    0,000
352,819;   35,450;    0,000;    0,000
352,833;   24,750;    0,000;    0,000
352,847;   -6,400;    0,000;    0,000
352,861;   21,700;    0,000;    0,000
352,875;   22,500;    0,000;    0,000
352,889;   46,850;    0,000;    0,000
352,903;   20,350;    0,000;    0,000
352,917;   12,800;    0,000;    0,000
352,931;  -41,750;    0,000;    0,000
352,945;    6,450;    0,000;    0,000
352,959;    1,650;    0,000;    0,000
352,973;  -20,050;    0,000;    0,000
352,987;   47,650;    0,000;    0,000
353,000;   96,700;    0,000;    0,000
353,014;   50,350;    0,000;    0,000
353,028;   28,150;    0,000;    0,000
353,042;  -45,150;    0,000;    0,000
353,056;    7,250;    0,000;    0,000
353,070;   60,750;    0,000;    0,000
353,084;   11,800;    0,000;    0,000
353,098;    9,650;    0,000;    0,000
353,112;   52,700;    0,000;    0,000
353,126;   19,550;    0,000;    0,000
353,140;   27,600;    0,000;    0,000
353,153;    6,100;    0,000;    0,000
353,167;   14,050;    0,000;    0,000
353,181;   -6,700;    0,000;    0,000
353,195;   26,350;    0,000;    0,000
353,209;   43,100;    0,000;    0,000
353,223;   19,600;    0,000;    0,000
353,237;   22,450;    0,000;    0,000
353,251;   29,800;    0,000;    0,000
353,264;  -10,800;    0,000;    0,000
353,278;   21,000;    0,000;    0,000
353,292;  -21,250;    0,000;    0,000
353,306;  -12,350;    0,000;    0,000
353,320;   24,950;    0,000;    0,000
353,334;  -16,300;    0,000;    0,000
353,348;   25,800;    0,000;    0,000
353,361;   28,300;    0,000;    0,000
353,375;  -13,050;    0,000;    0,000
353,389;   14,250;    0,000;    0,000
353,403;   14,050;    0,000;    0,000
353,417;    3,250;    0,000;    0,000
353,431;   24,400;    0,000;    0,000
353,444;   22,450;    0,000;    0,000
353,458;   46,550;    0,000;    0,000
353,472;  -23,600;    0,000;    0,000
353,486;   25,850;    0,000;    0,000
