
Integration time [ms]: 120,000
Averaging Nr. [scans]: 20
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804341U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
330,537;   38,100;    0,000;    0,000
330,555;   99,650;    0,000;    0,000
330,573;   63,800;    0,000;    0,000
330,590;  126,100;    0,000;    0,000
330,608;  128,850;    0,000;    0,000
330,626;   21,850;    0,000;    0,000
330,643;   84,950;    0,000;    0,000
330,661;   57,750;    0,000;    0,000
330,678;   -4,000;    0,000;    0,000
330,696;  -18,250;    0,000;    0,000
330,714;   32,850;    0,000;    0,000
330,731;   20,450;    0,000;    0,000
330,749;   13,300;    0,000;    0,000
330,766;   26,000;    0,000;    0,000
330,784;  -10,600;    0,000;    0,000
330,802;  -13,300;    0,000;    0,000
330,819;   15,150;    0,000;    0,000
330,837;   31,600;    0,000;    0,000
330,854;   47,600;    0,000;    0,000
330,872;   25,600;    0,000;    0,000
330,890;  -20,600;    0,000;    0,000
330,907;   24,750;    0,000;    0,000
330,925;   16,800;    0,000;    0,000
330,942;   14,100;    0,000;    0,000
330,960;   44,550;    0,000;    0,000
330,978;   64,950;    0,000;    0,000
330,995;    7,000;    0,000;    0,000
331,013;   12,900;    0,000;    0,000
331,030;   -1,050;    0,000;    0,000
331,048;  111,750;    0,000;    0,000
331,065;   98,050;    0,000;    0,000
331,083;   35,150;    0,000;    0,000
331,101;  -22,700;    0,000;    0,000
331,118;    4,600;    0,000;    0,000
331,136;   46,750;    0,000;    0,000
331,153;  -14,400;    0,000;    0,000
331,171;   60,550;    0,000;    0,000
331,188;  -13,850;    0,000;    0,000
331,206;   33,650;    0,000;    0,000
331,223;   73,350;    0,000;    0,000
331,241;   -5,400;    0,000;    0,000
331,258;    7,500;    0,000;    0,000
331,276;   83,500;    0,000;    0,000
331,294;  -21,700;    0,000;    0,000
331,311;   27,600;    0,000;    0,000
331,329;  -28,250;    0,000;    0,000
331,346;  -30,100;    0,000;    0,000
331,364;   31,800;    0,000;    0,000
331,381;  164,500;    0,000;    0,000
331,399;   25,000;    0,000;    0,000
331,416;  -18,700;    0,000;    0,000
331,434;  105,400;    0,000;    0,000
331,451;  154,650;    0,000;    0,000
331,469;  128,050;    0,000;    0,000
331,486;  103,250;    0,000;    0,000
331,504;   36,300;    0,000;    0,000
331,521;    3,100;    0,000;    0,000
331,539;   20,950;    0,000;    0,000
331,556;   40,350;    0,000;    0,000
331,574;   73,550;    0,000;    0,000
331,591;   66,150;    0,000;    0,000
331,609;   67,350;    0,000;    0,000
331,626;   46,350;    0,000;    0,000
331,644;   88,600;    0,000;    0,000
331,661;  -25,450;    0,000;    0,000
331,679;  120,050;    0,000;    0,000
331,696;   18,400;    0,000;    0,000
331,714;    8,100;    0,000;    0,000
331,731;   13,000;    0,000;    0,000
331,748;   42,950;    0,000;    0,000
331,766;   18,050;    0,000;    0,000
331,783;   -9,150;    0,000;    0,000
331,801;   27,900;    0,000;    0,000
331,818;    8,250;    0,000;    0,000
331,836;   39,650;    0,000;    0,000
331,853;   -6,400;    0,000;    0,000
331,871;   40,850;    0,000;    0,000
331,888;   51,400;    0,000;    0,000
331,906;   28,650;    0,000;    0,000
331,923;   46,950;    0,000;    0,000
331,940;   22,050;    0,000;    0,000
331,958;   13,200;    0,000;    0,000
331,975;   46,700;    0,000;    0,000
331,993;   51,250;    0,000;    0,000
332,010;   45,400;    0,000;    0,000
332,028;   91,200;    0,000;    0,000
332,045;   22,700;    0,000;    0,000
332,062;    8,350;    0,000;    0,000
332,080;   -8,500;    0,000;    0,000
332,097;    9,600;    0,000;    0,000
332,115;   97,750;    0,000;    0,000
332,132;   69,300;    0,000;    0,000
332,149;   13,450;    0,000;    0,000
332,167;  -50,300;    0,000;    0,000
332,184;   26,450;    0,000;    0,000
332,202;   11,650;    0,000;    0,000
332,219;  116,900;    0,000;    0,000
332,236;   13,550;    0,000;    0,000
332,254;   -9,900;    0,000;    0,000
332,271;    0,500;    0,000;    0,000
332,289;    6,850;    0,000;    0,000
332,306;   66,550;    0,000;    0,000
332,323;   18,450;    0,000;    0,000
332,341;   35,400;    0,000;    0,000
332,358;   -0,750;    0,000;    0,000
332,376;   30,250;    0,000;    0,000
332,393;  -19,300;    0,000;    0,000
332,410;   21,450;    0,000;    0,000
332,428;   68,850;    0,000;    0,000
332,445;   -7,200;    0,000;    0,000
332,462;   58,800;    0,000;    0,000
332,480;   26,250;    0,000;    0,000
332,497;   50,300;    0,000;    0,000
332,514;   11,550;    0,000;    0,000
332,532;   -0,650;    0,000;    0,000
332,549;  -22,300;    0,000;    0,000
332,567;    4,950;    0,000;    0,000
332,584;   -1,050;    0,000;    0,000
332,601;   59,900;    0,000;    0,000
332,619;  -20,050;    0,000;    0,000
332,636;   24,050;    0,000;    0,000
332,653;   27,750;    0,000;    0,000
332,671;   20,400;    0,000;    0,000
332,688;    0,000;    0,000;    0,000
332,705;   16,850;    0,000;    0,000
332,723;   32,600;    0,000;    0,000
332,740;   31,200;    0,000;    0,000
332,757;   -1,150;    0,000;    0,000
332,775;   37,300;    0,000;    0,000
332,792;  -30,850;    0,000;    0,000
332,809;    7,800;    0,000;    0,000
332,826;  -15,550;    0,000;    0,000
332,844;    7,950;    0,000;    0,000
332,861;   -5,650;    0,000;    0,000
332,878;   47,300;    0,000;    0,000
332,896;  -25,800;    0,000;    0,000
332,913;   68,100;    0,000;    0,000
332,930;  -35,450;    0,000;    0,000
332,948;   18,100;    0,000;    0,000
332,965;  -33,850;    0,000;    0,000
332,982;  121,600;    0,000;    0,000
332,999;   -2,550;    0,000;    0,000
333,017;   80,600;    0,000;    0,000
333,034;  -49,300;    0,000;    0,000
333,051;   18,150;    0,000;    0,000
333,069;   17,700;    0,000;    0,000
333,086;   10,400;    0,000;    0,000
333,103;   33,250;    0,000;    0,000
333,120;   67,300;    0,000;    0,000
333,138;   26,850;    0,000;    0,000
333,155;   47,500;    0,000;    0,000
333,172;  -58,400;    0,000;    0,000
333,189;   44,650;    0,000;    0,000
333,207;   56,100;    0,000;    0,000
333,224;   66,900;    0,000;    0,000
333,241;   49,600;    0,000;    0,000
333,258;   99,950;    0,000;    0,000
333,276;   27,900;    0,000;    0,000
333,293;    5,050;    0,000;    0,000
333,310;   33,700;    0,000;    0,000
333,327;  -30,700;    0,000;    0,000
333,345;   42,800;    0,000;    0,000
333,362;   27,650;    0,000;    0,000
333,379;    6,900;    0,000;    0,000
333,396;   -7,150;    0,000;    0,000
333,414;  -18,350;    0,000;    0,000
333,431;   87,000;    0,000;    0,000
333,448;  -36,750;    0,000;    0,000
333,465;  -17,400;    0,000;    0,000
333,482;   17,550;    0,000;    0,000
333,500;   73,900;    0,000;    0,000
333,517;  -11,100;    0,000;    0,000
333,534;   51,850;    0,000;    0,000
333,551;   31,850;    0,000;    0,000
333,568;   12,000;    0,000;    0,000
333,586;   19,450;    0,000;    0,000
333,603;   31,100;    0,000;    0,000
333,620;   12,500;    0,000;    0,000
333,637;   13,350;    0,000;    0,000
333,654;   74,250;    0,000;    0,000
333,672;   73,650;    0,000;    0,000
333,689;   11,900;    0,000;    0,000
333,706;   -0,300;    0,000;    0,000
333,723;  -33,300;    0,000;    0,000
333,740;   25,650;    0,000;    0,000
333,757;   -7,650;    0,000;    0,000
333,775;   25,450;    0,000;    0,000
333,792;    2,150;    0,000;    0,000
333,809;   33,100;    0,000;    0,000
333,826;   10,750;    0,000;    0,000
333,843;   84,150;    0,000;    0,000
333,860;    4,300;    0,000;    0,000
333,878;    2,350;    0,000;    0,000
333,895;   18,750;    0,000;    0,000
333,912;   14,600;    0,000;    0,000
333,929;   47,700;    0,000;    0,000
333,946;  102,300;    0,000;    0,000
333,963;    6,450;    0,000;    0,000
333,981;   72,350;    0,000;    0,000
333,998;    7,350;    0,000;    0,000
334,015;   55,400;    0,000;    0,000
334,032;   58,200;    0,000;    0,000
334,049;   -1,450;    0,000;    0,000
334,066;    7,700;    0,000;    0,000
334,083;   18,550;    0,000;    0,000
334,100;   25,900;    0,000;    0,000
334,118;  -11,250;    0,000;    0,000
334,135;  -27,900;    0,000;    0,000
334,152;    3,750;    0,000;    0,000
334,169;  111,550;    0,000;    0,000
334,186;   64,550;    0,000;    0,000
334,203;   26,750;    0,000;    0,000
334,220;  -18,400;    0,000;    0,000
334,237;  -18,150;    0,000;    0,000
334,254;   -5,000;    0,000;    0,000
334,272;   21,850;    0,000;    0,000
334,289;   62,300;    0,000;    0,000
334,306;   74,700;    0,000;    0,000
334,323;   26,150;    0,000;    0,000
334,340;  -33,200;    0,000;    0,000
334,357;   42,350;    0,000;    0,000
334,374;   12,600;    0,000;    0,000
334,391;   62,550;    0,000;    0,000
334,408;   26,500;    0,000;    0,000
334,425;   37,800;    0,000;    0,000
334,442;   20,050;    0,000;    0,000
334,459;   41,350;    0,000;    0,000
334,477;   17,400;    0,000;    0,000
334,494;    8,950;    0,000;    0,000
334,511;    1,400;    0,000;    0,000
334,528;  -23,750;    0,000;    0,000
334,545;  103,050;    0,000;    0,000
334,562;    3,050;    0,000;    0,000
334,579;   37,750;    0,000;    0,000
334,596;   53,450;    0,000;    0,000
334,613;  -26,650;    0,000;    0,000
334,630;   26,550;    0,000;    0,000
334,647;  -14,300;    0,000;    0,000
334,664;   49,850;    0,000;    0,000
334,681;  -22,650;    0,000;    0,000
334,698;   -2,600;    0,000;    0,000
334,715;   54,250;    0,000;    0,000
334,732;    9,350;    0,000;    0,000
334,749;   31,200;    0,000;    0,000
334,766;   -3,550;    0,000;    0,000
334,783;    9,000;    0,000;    0,000
334,800;   43,100;    0,000;    0,000
334,817;  -39,250;    0,000;    0,000
334,834;    6,850;    0,000;    0,000
334,851;   40,650;    0,000;    0,000
334,868;    5,100;    0,000;    0,000
334,885;  -36,900;    0,000;    0,000
334,902;  107,350;    0,000;    0,000
334,919;   24,850;    0,000;    0,000
334,936;   60,150;    0,000;    0,000
334,953;   37,650;    0,000;    0,000
334,970;   54,900;    0,000;    0,000
334,987;   20,550;    0,000;    0,000
335,004;  144,000;    0,000;    0,000
335,021;   60,000;    0,000;    0,000
335,038;    9,300;    0,000;    0,000
335,055;   21,650;    0,000;    0,000
335,072;   13,100;    0,000;    0,000
335,089;    2,850;    0,000;    0,000
335,106;   19,200;    0,000;    0,000
335,123;   79,950;    0,000;    0,000
335,140;   20,100;    0,000;    0,000
335,157;   62,700;    0,000;    0,000
335,174;  -24,700;    0,000;    0,000
335,191;   84,950;    0,000;    0,000
335,208;   52,050;    0,000;    0,000
335,225;   47,000;    0,000;    0,000
335,242;  -54,350;    0,000;    0,000
335,259;   21,700;    0,000;    0,000
335,276;   52,100;    0,000;    0,000
335,293;   15,100;    0,000;    0,000
335,310;   22,850;    0,000;    0,000
335,327;   58,650;    0,000;    0,000
335,344;   62,050;    0,000;    0,000
335,361;    3,250;    0,000;    0,000
335,378;   87,150;    0,000;    0,000
335,394;   55,550;    0,000;    0,000
335,411;   69,450;    0,000;    0,000
335,428;   39,400;    0,000;    0,000
335,445;   48,400;    0,000;    0,000
335,462;  -16,600;    0,000;    0,000
335,479;   20,750;    0,000;    0,000
335,496;    1,900;    0,000;    0,000
335,513;   13,950;    0,000;    0,000
335,530;   19,050;    0,000;    0,000
335,547;   14,450;    0,000;    0,000
335,564;   20,400;    0,000;    0,000
335,581;    7,350;    0,000;    0,000
335,597;   14,550;    0,000;    0,000
335,614;   49,500;    0,000;    0,000
335,631;   64,800;    0,000;    0,000
335,648;    8,700;    0,000;    0,000
335,665;   16,600;    0,000;    0,000
335,682;   71,050;    0,000;    0,000
335,699;   87,500;    0,000;    0,000
335,716;   63,450;    0,000;    0,000
335,733;   94,850;    0,000;    0,000
335,749;    8,700;    0,000;    0,000
335,766;   49,150;    0,000;    0,000
335,783;   51,100;    0,000;    0,000
335,800;    8,400;    0,000;    0,000
335,817;   -1,750;    0,000;    0,000
335,834;  -12,200;    0,000;    0,000
335,851;   88,350;    0,000;    0,000
335,867;   88,150;    0,000;    0,000
335,884;   30,850;    0,000;    0,000
335,901;   50,350;    0,000;    0,000
335,918;  -46,250;    0,000;    0,000
335,935;   40,500;    0,000;    0,000
335,952;   78,500;    0,000;    0,000
335,969;    7,450;    0,000;    0,000
335,985;   47,200;    0,000;    0,000
336,002;    6,100;    0,000;    0,000
336,019;   53,250;    0,000;    0,000
336,036;   20,650;    0,000;    0,000
336,053;   48,550;    0,000;    0,000
336,070;   -1,350;    0,000;    0,000
336,086;   -6,050;    0,000;    0,000
336,103;    0,650;    0,000;    0,000
336,120;  -14,700;    0,000;    0,000
336,137;  -28,750;    0,000;    0,000
336,154;   16,950;    0,000;    0,000
336,171;  -58,350;    0,000;    0,000
336,187;   54,500;    0,000;    0,000
336,204;   77,050;    0,000;    0,000
336,221;   13,950;    0,000;    0,000
336,238;   20,650;    0,000;    0,000
336,255;  -43,550;    0,000;    0,000
336,271;   86,350;    0,000;    0,000
336,288;   -1,600;    0,000;    0,000
336,305;   -1,700;    0,000;    0,000
336,322;  -20,550;    0,000;    0,000
336,339;   68,650;    0,000;    0,000
336,355;   54,600;    0,000;    0,000
336,372;   41,950;    0,000;    0,000
336,389;   80,400;    0,000;    0,000
336,406;   72,800;    0,000;    0,000
336,422;   -3,950;    0,000;    0,000
336,439;  -25,250;    0,000;    0,000
336,456;  109,300;    0,000;    0,000
336,473;   11,550;    0,000;    0,000
336,490;   74,950;    0,000;    0,000
336,506;   -4,350;    0,000;    0,000
336,523;   10,400;    0,000;    0,000
336,540;   13,100;    0,000;    0,000
336,557;   17,750;    0,000;    0,000
336,573;    9,750;    0,000;    0,000
336,590;    3,000;    0,000;    0,000
336,607;   34,000;    0,000;    0,000
336,624;   55,600;    0,000;    0,000
336,640;  -24,650;    0,000;    0,000
336,657;    8,050;    0,000;    0,000
336,674;   39,800;    0,000;    0,000
336,691;   24,300;    0,000;    0,000
336,707;   35,700;    0,000;    0,000
336,724;   22,600;    0,000;    0,000
336,741;   91,250;    0,000;    0,000
336,757;   93,850;    0,000;    0,000
336,774;   73,650;    0,000;    0,000
336,791;    2,900;    0,000;    0,000
336,808;   63,300;    0,000;    0,000
336,824;   39,400;    0,000;    0,000
336,841;   16,650;    0,000;    0,000
336,858;   58,200;    0,000;    0,000
336,874;   32,800;    0,000;    0,000
336,891;    4,550;    0,000;    0,000
336,908;    2,400;    0,000;    0,000
336,925;   21,300;    0,000;    0,000
336,941;   81,700;    0,000;    0,000
336,958;   30,200;    0,000;    0,000
336,975;  -16,000;    0,000;    0,000
336,991;   -5,050;    0,000;    0,000
337,008;   77,500;    0,000;    0,000
337,025;  -28,350;    0,000;    0,000
337,041;   -5,850;    0,000;    0,000
337,058;    0,750;    0,000;    0,000
337,075;   -4,600;    0,000;    0,000
337,091;   27,800;    0,000;    0,000
337,108;  -22,700;    0,000;    0,000
337,125;    4,250;    0,000;    0,000
337,141;   12,300;    0,000;    0,000
337,158;  -36,350;    0,000;    0,000
337,175;  -36,500;    0,000;    0,000
337,191;   26,950;    0,000;    0,000
337,208;  -22,400;    0,000;    0,000
337,225;   46,100;    0,000;    0,000
337,241;   65,850;    0,000;    0,000
337,258;   -7,700;    0,000;    0,000
337,275;  -30,950;    0,000;    0,000
337,291;   67,800;    0,000;    0,000
337,308;  -27,000;    0,000;    0,000
337,325;   39,500;    0,000;    0,000
337,341;    3,750;    0,000;    0,000
337,358;   24,150;    0,000;    0,000
337,374;   14,050;    0,000;    0,000
337,391;   14,150;    0,000;    0,000
337,408;  -21,950;    0,000;    0,000
337,424;   16,650;    0,000;    0,000
337,441;   13,600;    0,000;    0,000
337,458;   53,950;    0,000;    0,000
337,474;  -29,500;    0,000;    0,000
337,491;   11,950;    0,000;    0,000
337,507;   17,250;    0,000;    0,000
337,524;   43,350;    0,000;    0,000
337,541;   61,000;    0,000;    0,000
337,557;   14,350;    0,000;    0,000
337,574;   -0,500;    0,000;    0,000
337,590;   25,500;    0,000;    0,000
337,607;   -4,750;    0,000;    0,000
337,624;   19,300;    0,000;    0,000
337,640;   -3,500;    0,000;    0,000
337,657;  -10,550;    0,000;    0,000
337,673;    9,050;    0,000;    0,000
337,690;  -13,850;    0,000;    0,000
337,707;   63,200;    0,000;    0,000
337,723;  -46,150;    0,000;    0,000
337,740;   75,800;    0,000;    0,000
337,756;  -19,000;    0,000;    0,000
337,773;   11,650;    0,000;    0,000
337,789;    5,900;    0,000;    0,000
337,806;  -22,000;    0,000;    0,000
337,823;   48,900;    0,000;    0,000
337,839;   20,700;    0,000;    0,000
337,856;   51,250;    0,000;    0,000
337,872;   37,450;    0,000;    0,000
337,889;   19,750;    0,000;    0,000
337,905;   36,900;    0,000;    0,000
337,922;   23,000;    0,000;    0,000
337,938;   16,800;    0,000;    0,000
337,955;   29,500;    0,000;    0,000
337,971;   48,150;    0,000;    0,000
337,988;   84,700;    0,000;    0,000
338,005;  -21,650;    0,000;    0,000
338,021;   61,000;    0,000;    0,000
338,038;   20,400;    0,000;    0,000
338,054;   46,650;    0,000;    0,000
338,071;   52,900;    0,000;    0,000
338,087;   68,300;    0,000;    0,000
338,104;   -2,100;    0,000;    0,000
338,120;   15,600;    0,000;    0,000
338,137;   86,850;    0,000;    0,000
338,153;    6,700;    0,000;    0,000
338,170;   67,850;    0,000;    0,000
338,186;   66,250;    0,000;    0,000
338,203;   16,950;    0,000;    0,000
338,219;  -11,250;    0,000;    0,000
338,236;   84,100;    0,000;    0,000
338,252;   94,450;    0,000;    0,000
338,269;   59,900;    0,000;    0,000
338,285;   63,250;    0,000;    0,000
338,302;   53,100;    0,000;    0,000
338,318;   30,000;    0,000;    0,000
338,335;   30,100;    0,000;    0,000
338,351;  111,200;    0,000;    0,000
338,368;   69,200;    0,000;    0,000
338,384;  -29,350;    0,000;    0,000
338,401;   12,650;    0,000;    0,000
338,417;  107,900;    0,000;    0,000
338,433;   29,850;    0,000;    0,000
338,450;   15,800;    0,000;    0,000
338,466;   15,400;    0,000;    0,000
338,483;   84,900;    0,000;    0,000
338,499;   15,900;    0,000;    0,000
338,516;   29,900;    0,000;    0,000
338,532;   20,900;    0,000;    0,000
338,549;   14,800;    0,000;    0,000
338,565;   21,700;    0,000;    0,000
338,582;   12,900;    0,000;    0,000
338,598;  147,000;    0,000;    0,000
338,614;  -17,200;    0,000;    0,000
338,631;  -18,200;    0,000;    0,000
338,647;   35,750;    0,000;    0,000
338,664;   29,100;    0,000;    0,000
338,680;   62,000;    0,000;    0,000
338,697;    2,600;    0,000;    0,000
338,713;   34,600;    0,000;    0,000
338,729;    9,950;    0,000;    0,000
338,746;   87,350;    0,000;    0,000
338,762;   33,100;    0,000;    0,000
338,779;   61,300;    0,000;    0,000
338,795;   22,750;    0,000;    0,000
338,811;   71,450;    0,000;    0,000
338,828;   31,350;    0,000;    0,000
338,844;   48,850;    0,000;    0,000
338,861;   35,950;    0,000;    0,000
338,877;   65,200;    0,000;    0,000
338,893;   27,850;    0,000;    0,000
338,910;   41,300;    0,000;    0,000
338,926;   30,550;    0,000;    0,000
338,943;   44,200;    0,000;    0,000
338,959;   83,450;    0,000;    0,000
338,975;  168,400;    0,000;    0,000
338,992;   56,250;    0,000;    0,000
339,008;  131,350;    0,000;    0,000
339,025;  121,750;    0,000;    0,000
339,041;  159,400;    0,000;    0,000
339,057;  118,600;    0,000;    0,000
339,074;  135,400;    0,000;    0,000
339,090;   60,400;    0,000;    0,000
339,106;   40,050;    0,000;    0,000
339,123;  168,250;    0,000;    0,000
339,139;  138,050;    0,000;    0,000
339,155;   87,150;    0,000;    0,000
339,172;  152,750;    0,000;    0,000
339,188;   12,100;    0,000;    0,000
339,204;   64,400;    0,000;    0,000
339,221;  100,050;    0,000;    0,000
339,237;   54,150;    0,000;    0,000
339,254;   89,450;    0,000;    0,000
339,270;   64,250;    0,000;    0,000
339,286;   32,600;    0,000;    0,000
339,302;   61,350;    0,000;    0,000
339,319;   73,700;    0,000;    0,000
339,335;   89,650;    0,000;    0,000
339,351;   88,400;    0,000;    0,000
339,368;   95,700;    0,000;    0,000
339,384;   44,400;    0,000;    0,000
339,400;   50,750;    0,000;    0,000
339,417;   81,600;    0,000;    0,000
339,433;   68,550;    0,000;    0,000
339,449;   61,950;    0,000;    0,000
339,466;  115,050;    0,000;    0,000
339,482;   19,000;    0,000;    0,000
339,498;   91,150;    0,000;    0,000
339,515;   60,050;    0,000;    0,000
339,531;   80,700;    0,000;    0,000
339,547;   71,400;    0,000;    0,000
339,563;   47,050;    0,000;    0,000
339,580;   89,150;    0,000;    0,000
339,596;   32,150;    0,000;    0,000
339,612;   62,400;    0,000;    0,000
339,629;   35,500;    0,000;    0,000
339,645;    5,400;    0,000;    0,000
339,661;   58,500;    0,000;    0,000
339,677;   62,800;    0,000;    0,000
339,694;   27,950;    0,000;    0,000
339,710;   88,600;    0,000;    0,000
339,726;   74,400;    0,000;    0,000
339,742;   39,200;    0,000;    0,000
339,759;   62,750;    0,000;    0,000
339,775;   26,850;    0,000;    0,000
339,791;   93,950;    0,000;    0,000
339,807;  104,850;    0,000;    0,000
339,824;   30,950;    0,000;    0,000
339,840;   87,800;    0,000;    0,000
339,856;  184,400;    0,000;    0,000
339,872;   76,450;    0,000;    0,000
339,889;   74,900;    0,000;    0,000
339,905;   78,800;    0,000;    0,000
339,921;   24,100;    0,000;    0,000
339,937;   54,100;    0,000;    0,000
339,954;   42,550;    0,000;    0,000
339,970;  116,200;    0,000;    0,000
339,986;   80,150;    0,000;    0,000
340,002;   73,600;    0,000;    0,000
340,018;   69,700;    0,000;    0,000
340,035;  119,850;    0,000;    0,000
340,051;  131,450;    0,000;    0,000
340,067;  202,450;    0,000;    0,000
340,083;  395,200;    0,000;    0,000
340,099;  535,700;    0,000;    0,000
340,116;  872,550;    0,000;    0,000
340,132; 1398,100;    0,000;    0,000
340,148; 2158,450;    0,000;    0,000
340,164; 3320,550;    0,000;    0,000
340,180; 4561,300;    0,000;    0,000
340,197; 5901,500;    0,000;    0,000
340,213; 6915,950;    0,000;    0,000
340,229; 8893,550;    0,000;    0,000
340,245;14892,300;    0,000;    0,000
340,261;29377,350;    0,000;    0,000
340,278;51033,650;    0,000;    0,000
340,294;62762,950;    0,000;    0,000
340,310;52455,150;    0,000;    0,000
340,326;25052,350;    0,000;    0,000
340,342;12522,250;    0,000;    0,000
340,358; 6291,600;    0,000;    0,000
340,375; 3368,100;    0,000;    0,000
340,391; 2360,950;    0,000;    0,000
340,407; 1473,350;    0,000;    0,000
340,423;  931,100;    0,000;    0,000
340,439;  603,250;    0,000;    0,000
340,455;  494,600;    0,000;    0,000
340,471;  413,200;    0,000;    0,000
340,488;  383,550;    0,000;    0,000
340,504;  327,750;    0,000;    0,000
340,520;  266,150;    0,000;    0,000
340,536;  245,200;    0,000;    0,000
340,552;  284,000;    0,000;    0,000
340,568;  221,700;    0,000;    0,000
340,584;  232,100;    0,000;    0,000
340,600;  245,900;    0,000;    0,000
340,617;  218,650;    0,000;    0,000
340,633;  170,800;    0,000;    0,000
340,649;  261,800;    0,000;    0,000
340,665;  179,900;    0,000;    0,000
340,681;  162,050;    0,000;    0,000
340,697;  106,200;    0,000;    0,000
340,713;   98,100;    0,000;    0,000
340,729;   91,550;    0,000;    0,000
340,745;  189,850;    0,000;    0,000
340,762;  182,850;    0,000;    0,000
340,778;  107,350;    0,000;    0,000
340,794;  144,800;    0,000;    0,000
340,810;  117,600;    0,000;    0,000
340,826;  109,900;    0,000;    0,000
340,842;  150,450;    0,000;    0,000
340,858;  116,150;    0,000;    0,000
340,874;  178,500;    0,000;    0,000
340,890;   88,450;    0,000;    0,000
340,906;  124,300;    0,000;    0,000
340,922;   59,350;    0,000;    0,000
340,938;  121,050;    0,000;    0,000
340,955;  101,900;    0,000;    0,000
340,971;   26,500;    0,000;    0,000
340,987;   66,600;    0,000;    0,000
341,003;   98,250;    0,000;    0,000
341,019;   78,750;    0,000;    0,000
341,035;   49,200;    0,000;    0,000
341,051;  118,600;    0,000;    0,000
341,067;   80,850;    0,000;    0,000
341,083;   97,900;    0,000;    0,000
341,099;  129,600;    0,000;    0,000
341,115;   76,350;    0,000;    0,000
341,131;   54,050;    0,000;    0,000
341,147;  134,550;    0,000;    0,000
341,163;   72,500;    0,000;    0,000
341,179;   68,750;    0,000;    0,000
341,195;  114,200;    0,000;    0,000
341,211;  143,950;    0,000;    0,000
341,227;  132,350;    0,000;    0,000
341,243;  126,000;    0,000;    0,000
341,259;   38,400;    0,000;    0,000
341,275;  116,050;    0,000;    0,000
341,291;   39,250;    0,000;    0,000
341,307;   70,900;    0,000;    0,000
341,323;   74,600;    0,000;    0,000
341,339;   92,650;    0,000;    0,000
341,355;   22,100;    0,000;    0,000
341,371;  256,450;    0,000;    0,000
341,387;  133,550;    0,000;    0,000
341,403;   57,150;    0,000;    0,000
341,419;   62,650;    0,000;    0,000
341,435;  106,000;    0,000;    0,000
341,451;   63,150;    0,000;    0,000
341,467;  104,600;    0,000;    0,000
341,483;   93,600;    0,000;    0,000
341,499;  129,050;    0,000;    0,000
341,515;   55,100;    0,000;    0,000
341,531;   75,100;    0,000;    0,000
341,547;  173,200;    0,000;    0,000
341,563;  134,150;    0,000;    0,000
341,579;  138,350;    0,000;    0,000
341,595;  114,200;    0,000;    0,000
341,611;  108,900;    0,000;    0,000
341,627;   60,300;    0,000;    0,000
341,643;    0,200;    0,000;    0,000
341,659;  112,800;    0,000;    0,000
341,675;   80,700;    0,000;    0,000
341,691;   12,800;    0,000;    0,000
341,707;   68,750;    0,000;    0,000
341,723;   60,450;    0,000;    0,000
341,739;   46,950;    0,000;    0,000
341,754;   32,350;    0,000;    0,000
341,770;   -9,550;    0,000;    0,000
341,786;  111,250;    0,000;    0,000
341,802;   78,550;    0,000;    0,000
341,818;  133,450;    0,000;    0,000
341,834;   28,350;    0,000;    0,000
341,850;   32,600;    0,000;    0,000
341,866;   69,850;    0,000;    0,000
341,882;   93,800;    0,000;    0,000
341,898;   58,000;    0,000;    0,000
341,914;   23,650;    0,000;    0,000
341,930;   34,900;    0,000;    0,000
341,945;   70,600;    0,000;    0,000
341,961;  108,700;    0,000;    0,000
341,977;   29,250;    0,000;    0,000
341,993;  -14,250;    0,000;    0,000
342,009;   42,100;    0,000;    0,000
342,025;   48,550;    0,000;    0,000
342,041;   43,200;    0,000;    0,000
342,057;   66,700;    0,000;    0,000
342,073;   -4,350;    0,000;    0,000
342,088;    3,000;    0,000;    0,000
342,104;   45,300;    0,000;    0,000
342,120;  119,750;    0,000;    0,000
342,136;   15,200;    0,000;    0,000
342,152;   70,450;    0,000;    0,000
342,168;   60,600;    0,000;    0,000
342,184;   10,650;    0,000;    0,000
342,200;   49,950;    0,000;    0,000
342,215;   32,850;    0,000;    0,000
342,231;   45,550;    0,000;    0,000
342,247;   62,250;    0,000;    0,000
342,263;   -7,800;    0,000;    0,000
342,279;  144,150;    0,000;    0,000
342,295;   51,200;    0,000;    0,000
342,311;   42,300;    0,000;    0,000
342,326;   66,650;    0,000;    0,000
342,342;   24,200;    0,000;    0,000
342,358;   18,700;    0,000;    0,000
342,374;   21,350;    0,000;    0,000
342,390;    1,350;    0,000;    0,000
342,406;    6,750;    0,000;    0,000
342,421;   15,500;    0,000;    0,000
342,437;   23,150;    0,000;    0,000
342,453;   30,600;    0,000;    0,000
342,469;   84,450;    0,000;    0,000
342,485;    2,600;    0,000;    0,000
342,500;  -24,700;    0,000;    0,000
342,516;   33,050;    0,000;    0,000
342,532;   19,300;    0,000;    0,000
342,548;   39,700;    0,000;    0,000
342,564;   -5,800;    0,000;    0,000
342,579;  -37,700;    0,000;    0,000
342,595;   21,550;    0,000;    0,000
342,611;   -3,550;    0,000;    0,000
